disp_id,client_id,account_id,type
D00006946,C00006946,A00005742,Owner
D00006967,C00006967,A00005758,Owner
D00006978,C00006978,A00005767,Owner
D00006987,C00006987,A00005774,Owner
D00007010,C00007010,A00005794,Owner
D00007011,C00007011,A00005794,User
D00007043,C00007043,A00005817,Owner
D00007065,C00007065,A00005837,Owner
D00007100,C00007100,A00005868,Owner
D00007102,C00007102,A00005870,Owner
D00007112,C00007112,A00005878,Owner
D00007127,C00007127,A00005891,Owner
D00007150,C00007150,A00005912,Owner
D00007166,C00007166,A00005927,Owner
D00007186,C00007186,A00005944,Owner
D00007195,C00007195,A00005952,Owner
D00007234,C00007234,A00005984,Owner
D00007241,C00007241,A00005991,Owner
D00007286,C00007286,A00006030,Owner
D00007291,C00007291,A00006034,Owner
D00007299,C00007299,A00006040,Owner
D00007311,C00007311,A00006051,Owner
D00007324,C00007324,A00006061,Owner
D00007325,C00007325,A00006062,Owner
D00007327,C00007327,A00006064,Owner
D00007339,C00007339,A00006075,Owner
D00007348,C00007348,A00006083,Owner
D00007366,C00007366,A00006097,Owner
D00007390,C00007390,A00006118,Owner
D00007411,C00007411,A00006138,Owner
D00007412,C00007412,A00006138,User
D00007422,C00007422,A00006148,Owner
D00007423,C00007423,A00006148,User
D00007434,C00007434,A00006157,Owner
D00007435,C00007435,A00006158,Owner
D00007521,C00007521,A00006226,Owner
D00007567,C00007567,A00006265,Owner
D00007576,C00007576,A00006273,Owner
D00007586,C00007586,A00006281,Owner
D00007594,C00007594,A00006289,Owner
D00007614,C00007614,A00006306,Owner
D00007632,C00007632,A00006321,Owner
D00007672,C00007672,A00006353,Owner
D00007678,C00007678,A00006358,Owner
D00007683,C00007683,A00006363,Owner
D00007723,C00007723,A00006397,Owner
D00007724,C00007724,A00006397,User
D00007727,C00007727,A00006400,Owner
D00007753,C00007753,A00006425,Owner
D00007765,C00007765,A00006434,Owner
D00007772,C00007772,A00006440,Owner
D00007787,C00007787,A00006453,Owner
D00007796,C00007796,A00006461,Owner
D00007797,C00007797,A00006461,User
D00007800,C00007800,A00006463,Owner
D00007814,C00007814,A00006472,Owner
D00007815,C00007815,A00006473,Owner
D00007843,C00007843,A00006495,Owner
D00007855,C00007855,A00006505,Owner
D00007862,C00007862,A00006510,Owner
D00007863,C00007863,A00006511,Owner
D00007864,C00007864,A00006512,Owner
D00007914,C00007914,A00006555,Owner
D00007959,C00007959,A00006592,Owner
D00007970,C00007970,A00006602,Owner
D00007980,C00007980,A00006609,Owner
D00008013,C00008013,A00006636,Owner
D00008030,C00008030,A00006649,Owner
D00008064,C00008064,A00006678,Owner
D00008074,C00008074,A00006686,Owner
D00008076,C00008076,A00006688,Owner
D00008089,C00008089,A00006699,Owner
D00008091,C00008091,A00006701,Owner
D00008096,C00008096,A00006706,Owner
D00008105,C00008105,A00006715,Owner
D00008130,C00008130,A00006738,Owner
D00008200,C00008200,A00006792,Owner
D00008217,C00008217,A00006806,Owner
D00008276,C00008276,A00006856,Owner
D00008287,C00008287,A00006866,Owner
D00008295,C00008295,A00006872,Owner
D00008327,C00008327,A00006897,Owner
D00008333,C00008333,A00006902,Owner
D00008342,C00008342,A00006910,Owner
D00008356,C00008356,A00006922,Owner
D00008359,C00008359,A00006924,Owner
D00008362,C00008362,A00006927,Owner
D00008366,C00008366,A00006930,Owner
D00008392,C00008392,A00006950,Owner
D00008393,C00008393,A00006950,User
D00008432,C00008432,A00006985,Owner
D00008433,C00008433,A00006985,User
D00008463,C00008463,A00007011,Owner
D00008489,C00008489,A00007033,Owner
D00008502,C00008502,A00007045,Owner
D00008506,C00008506,A00007049,Owner
D00008510,C00008510,A00007052,Owner
D00008548,C00008548,A00007082,Owner
D00008568,C00008568,A00007099,Owner
D00008571,C00008571,A00007101,Owner
D00008598,C00008598,A00007123,Owner
D00008610,C00008610,A00007133,Owner
D00008611,C00008611,A00007133,User
D00008615,C00008615,A00007136,Owner
D00008636,C00008636,A00007156,Owner
D00008661,C00008661,A00007176,Owner
D00008666,C00008666,A00007180,Owner
D00008667,C00008667,A00007181,Owner
D00008670,C00008670,A00007184,Owner
D00008677,C00008677,A00007190,Owner
D00008678,C00008678,A00007190,User
D00008692,C00008692,A00007203,Owner
D00008726,C00008726,A00007231,Owner
D00008737,C00008737,A00007240,Owner
D00008738,C00008738,A00007240,User
D00008764,C00008764,A00007262,Owner
D00008777,C00008777,A00007274,Owner
D00008865,C00009173,A00007401,Owner
D00008866,C00009174,A00007401,User
D00008888,C00009196,A00007418,Owner
D00008894,C00009202,A00007424,Owner
D00008909,C00009217,A00007437,Owner
D00008918,C00009226,A00007445,Owner
D00008923,C00009231,A00007449,Owner
D00008928,C00009236,A00007454,Owner
D00008942,C00009250,A00007465,Owner
D00008965,C00009273,A00007485,Owner
D00008966,C00009274,A00007485,User
D00008968,C00009276,A00007487,Owner
D00009005,C00009313,A00007520,Owner
D00009008,C00009316,A00007523,Owner
D00009032,C00009340,A00007542,Owner
D00009038,C00009346,A00007546,Owner
D00009054,C00009362,A00007559,Owner
D00009058,C00009366,A00007562,Owner
D00009062,C00009370,A00007565,Owner
D00009095,C00009403,A00007594,Owner
D00009109,C00009417,A00007606,Owner
D00009110,C00009418,A00007607,Owner
D00009111,C00009419,A00007607,User
D00009119,C00009427,A00007614,Owner
D00009120,C00009428,A00007614,User
D00009125,C00009433,A00007618,Owner
D00009142,C00009450,A00007632,Owner
D00009143,C00009451,A00007632,User
D00009148,C00009456,A00007636,Owner
D00009149,C00009457,A00007637,Owner
D00009150,C00009458,A00007637,User
D00009197,C00009505,A00007674,Owner
D00009238,C00009546,A00007713,Owner
D00009247,C00009555,A00007721,Owner
D00009261,C00009569,A00007733,Owner
D00009274,C00009582,A00007745,Owner
D00009285,C00009593,A00007753,Owner
D00009298,C00009606,A00007765,Owner
D00009303,C00009611,A00007769,Owner
D00009308,C00009616,A00007774,Owner
D00009333,C00009641,A00007795,Owner
D00009334,C00009642,A00007795,User
D00009355,C00009663,A00007815,Owner
D00009356,C00009664,A00007815,User
D00009362,C00009670,A00007819,Owner
D00009367,C00009675,A00007824,Owner
D00009372,C00009680,A00007828,Owner
D00009394,C00009702,A00007844,Owner
D00009407,C00009715,A00007857,Owner
D00009409,C00009717,A00007859,Owner
D00009410,C00009718,A00007859,User
D00009413,C00009721,A00007861,Owner
D00009447,C00009755,A00007890,Owner
D00009452,C00009760,A00007894,Owner
D00009467,C00009775,A00007907,Owner
D00009468,C00009776,A00007907,User
D00009490,C00009798,A00007926,Owner
D00009512,C00009820,A00007944,Owner
D00009525,C00009833,A00007957,Owner
D00009526,C00009834,A00007957,User
D00009536,C00009844,A00007965,Owner
D00009537,C00009845,A00007965,User
D00009538,C00009846,A00007966,Owner
D00009564,C00009872,A00007990,Owner
D00009572,C00009880,A00007997,Owner
D00009606,C00009914,A00008026,Owner
D00009607,C00009915,A00008027,Owner
D00009621,C00009929,A00008038,Owner
D00009622,C00009930,A00008039,Owner
D00009625,C00009933,A00008041,Owner
D00009637,C00009945,A00008051,Owner
D00009638,C00009946,A00008051,User
D00009665,C00009973,A00008073,Owner
D00009679,C00009987,A00008085,Owner
D00009687,C00009995,A00008092,Owner
D00009689,C00009997,A00008094,Owner
D00009715,C00010023,A00008114,Owner
D00009732,C00010040,A00008127,Owner
D00009733,C00010041,A00008127,User
D00009735,C00010043,A00008129,Owner
D00009738,C00010046,A00008132,Owner
D00009758,C00010066,A00008149,Owner
D00009762,C00010070,A00008153,Owner
D00009767,C00010075,A00008158,Owner
D00009768,C00010076,A00008159,Owner
D00009769,C00010077,A00008159,User
D00009782,C00010090,A00008169,Owner
D00009787,C00010095,A00008173,Owner
D00009788,C00010096,A00008173,User
D00009837,C00010145,A00008212,Owner
D00009851,C00010159,A00008225,Owner
D00009890,C00010198,A00008260,Owner
D00009891,C00010199,A00008260,User
D00009892,C00010200,A00008261,Owner
D00009893,C00010201,A00008261,User
D00009901,C00010209,A00008268,Owner
D00009961,C00010269,A00008316,Owner
D00009965,C00010273,A00008320,Owner
D00009966,C00010274,A00008320,User
D00009967,C00010275,A00008321,Owner
D00009968,C00010276,A00008321,User
D00009974,C00010282,A00008327,Owner
D00009979,C00010287,A00008330,Owner
D00009980,C00010288,A00008330,User
D00009995,C00010303,A00008341,Owner
D00010042,C00010350,A00008377,Owner
D00010043,C00010351,A00008377,User
D00010047,C00010355,A00008381,Owner
D00010074,C00010382,A00008405,Owner
D00010081,C00010389,A00008411,Owner
D00010151,C00010459,A00008475,Owner
D00010167,C00010475,A00008489,Owner
D00010168,C00010476,A00008489,User
D00010171,C00010479,A00008492,Owner
D00010184,C00010492,A00008505,Owner
D00010202,C00010510,A00008519,Owner
D00010203,C00010511,A00008519,User
D00010209,C00010517,A00008523,Owner
D00010220,C00010528,A00008533,Owner
D00010235,C00010543,A00008547,Owner
D00010247,C00010555,A00008558,Owner
D00010255,C00010563,A00008564,Owner
D00010256,C00010564,A00008564,User
D00010258,C00010566,A00008566,Owner
D00010328,C00010636,A00008625,Owner
D00010331,C00010639,A00008628,Owner
D00010346,C00010654,A00008639,Owner
D00010354,C00010662,A00008645,Owner
D00010394,C00010702,A00008680,Owner
D00010395,C00010703,A00008680,User
D00010406,C00010714,A00008688,Owner
D00010438,C00010746,A00008713,Owner
D00010469,C00010777,A00008742,Owner
D00010470,C00010778,A00008742,User
D00010490,C00010798,A00008759,Owner
D00010505,C00010813,A00008772,Owner
D00010510,C00010818,A00008776,Owner
D00010520,C00010828,A00008784,Owner
D00010604,C00010912,A00008856,Owner
D00010652,C00010960,A00008896,Owner
D00010655,C00010963,A00008899,Owner
D00010679,C00010987,A00008919,Owner
D00010680,C00010988,A00008919,User
D00010689,C00010997,A00008926,Owner
D00010690,C00010998,A00008926,User
D00010696,C00011004,A00008931,Owner
D00010700,C00011008,A00008934,Owner
D00010726,C00011034,A00008957,Owner
D00010742,C00011050,A00008972,Owner
D00010755,C00011063,A00008982,Owner
D00010756,C00011064,A00008982,User
D00010775,C00011083,A00008998,Owner
D00010785,C00011093,A00009006,Owner
D00010797,C00011105,A00009017,Owner
D00010806,C00011114,A00009024,Owner
D00010813,C00011121,A00009030,Owner
D00010814,C00011122,A00009030,User
D00010815,C00011123,A00009031,Owner
D00010818,C00011126,A00009034,Owner
D00010822,C00011130,A00009037,Owner
D00010823,C00011131,A00009037,User
D00010828,C00011136,A00009041,Owner
D00010839,C00011147,A00009051,Owner
D00010841,C00011149,A00009052,Owner
D00010887,C00011195,A00009093,Owner
D00010900,C00011208,A00009104,Owner
D00010942,C00011250,A00009138,Owner
D00010944,C00011252,A00009140,Owner
D00010958,C00011266,A00009153,Owner
D00010959,C00011267,A00009153,User
D00010963,C00011271,A00009156,Owner
D00010966,C00011274,A00009159,Owner
D00010967,C00011275,A00009159,User
D00010978,C00011286,A00009167,Owner
D00010996,C00011304,A00009179,Owner
D00011006,C00011314,A00009188,Owner
D00011011,C00011319,A00009192,Owner
D00011019,C00011327,A00009199,Owner
D00011021,C00011329,A00009201,Owner
D00011023,C00011331,A00009203,Owner
D00011029,C00011337,A00009208,Owner
D00011051,C00011359,A00009225,Owner
D00011052,C00011360,A00009225,User
D00011054,C00011362,A00009227,Owner
D00011063,C00011371,A00009235,Owner
D00011064,C00011372,A00009236,Owner
D00011071,C00011379,A00009241,Owner
D00011072,C00011380,A00009241,User
D00011073,C00011381,A00009242,Owner
D00011097,C00011405,A00009263,Owner
D00011098,C00011406,A00009263,User
D00011101,C00011409,A00009265,Owner
D00011153,C00011461,A00009307,Owner
D00011183,C00011491,A00009333,Owner
D00011189,C00011497,A00009337,Owner
D00011208,C00011516,A00009353,Owner
D00011209,C00011517,A00009353,User
D00011237,C00011545,A00009377,Owner
D00011266,C00011574,A00009403,Owner
D00011288,C00011596,A00009422,Owner
D00011290,C00011598,A00009424,Owner
D00011301,C00011609,A00009433,Owner
D00011329,C00011637,A00009455,Owner
D00011330,C00011638,A00009455,User
D00011354,C00011662,A00009472,Owner
D00011368,C00011676,A00009484,Owner
D00011375,C00011683,A00009491,Owner
D00011377,C00011685,A00009493,Owner
D00011378,C00011686,A00009494,Owner
D00011379,C00011687,A00009494,User
D00011393,C00011701,A00009504,Owner
D00011401,C00011709,A00009510,Owner
D00011402,C00011710,A00009510,User
D00011405,C00011713,A00009513,Owner
D00011406,C00011714,A00009513,User
D00011424,C00011732,A00009528,Owner
D00011446,C00011754,A00009548,Owner
D00011447,C00011755,A00009549,Owner
D00011460,C00011768,A00009560,Owner
D00011486,C00011794,A00009583,Owner
D00011487,C00011795,A00009583,User
D00011496,C00011804,A00009591,Owner
D00011543,C00011851,A00009627,Owner
D00011547,C00011855,A00009631,Owner
D00011549,C00011857,A00009633,Owner
D00011552,C00011860,A00009635,Owner
D00011558,C00011866,A00009640,Owner
D00011559,C00011867,A00009640,User
D00011565,C00011873,A00009645,Owner
D00011566,C00011874,A00009646,Owner
D00011567,C00011875,A00009646,User
D00011578,C00011886,A00009656,Owner
D00011598,C00011906,A00009673,Owner
D00011599,C00011907,A00009673,User
D00011603,C00011911,A00009677,Owner
D00011635,C00011943,A00009703,Owner
D00011639,C00011947,A00009707,Owner
D00011668,C00011976,A00009730,Owner
D00011669,C00011977,A00009730,User
D00011670,C00011978,A00009731,Owner
D00011671,C00011979,A00009731,User
D00011695,C00012003,A00009750,Owner
D00011742,C00012050,A00009790,Owner
D00011743,C00012051,A00009790,User
D00011771,C00012079,A00009814,Owner
D00011784,C00012092,A00009826,Owner
D00011787,C00012095,A00009828,Owner
D00011794,C00012102,A00009833,Owner
D00011825,C00012133,A00009859,Owner
D00011836,C00012144,A00009869,Owner
D00011837,C00012145,A00009869,User
D00011855,C00012163,A00009883,Owner
D00011873,C00012181,A00009897,Owner
D00011912,C00012220,A00009928,Owner
D00011913,C00012221,A00009928,User
D00011995,C00012303,A00010001,Owner
D00012000,C00012308,A00010005,Owner
D00012016,C00012324,A00010018,Owner
D00012017,C00012325,A00010019,Owner
D00012020,C00012328,A00010022,Owner
D00012036,C00012344,A00010036,Owner
D00012050,C00012358,A00010049,Owner
D00012051,C00012359,A00010049,User
D00012068,C00012376,A00010063,Owner
D00012070,C00012378,A00010065,Owner
D00012074,C00012382,A00010068,Owner
D00012075,C00012383,A00010068,User
D00012088,C00012396,A00010079,Owner
D00012089,C00012397,A00010079,User
D00012108,C00012416,A00010093,Owner
D00012109,C00012417,A00010093,User
D00012124,C00012432,A00010105,Owner
D00012156,C00012464,A00010131,Owner
D00012160,C00012468,A00010134,Owner
D00012177,C00012485,A00010148,Owner
D00012182,C00012490,A00010152,Owner
D00012239,C00012547,A00010202,Owner
D00012253,C00012561,A00010215,Owner
D00012260,C00012568,A00010220,Owner
D00012269,C00012577,A00010227,Owner
D00012278,C00012586,A00010233,Owner
D00012291,C00012599,A00010243,Owner
D00012308,C00012616,A00010257,Owner
D00012317,C00012625,A00010266,Owner
D00012335,C00012643,A00010280,Owner
D00012354,C00012662,A00010297,Owner
D00012387,C00012695,A00010320,Owner
D00012418,C00012726,A00010343,Owner
D00012421,C00012729,A00010345,Owner
D00012422,C00012730,A00010345,User
D00012430,C00012738,A00010351,Owner
D00012431,C00012739,A00010351,User
D00012442,C00012750,A00010361,Owner
D00012446,C00012754,A00010364,Owner
D00012447,C00012755,A00010364,User
D00012448,C00012756,A00010365,Owner
D00012494,C00012802,A00010404,Owner
D00012502,C00012810,A00010411,Owner
D00012532,C00012840,A00010436,Owner
D00012535,C00012843,A00010439,Owner
D00012536,C00012844,A00010440,Owner
D00012542,C00012850,A00010445,Owner
D00012543,C00012851,A00010445,User
D00012551,C00012859,A00010451,Owner
D00012582,C00012890,A00010478,Owner
D00012600,C00012908,A00010493,Owner
D00012635,C00012943,A00010520,Owner
D00012678,C00012986,A00010558,Owner
D00012683,C00012991,A00010562,Owner
D00012736,C00013044,A00010607,Owner
D00012743,C00013051,A00010613,Owner
D00012763,C00013071,A00010630,Owner
D00012781,C00013089,A00010644,Owner
D00012782,C00013090,A00010645,Owner
D00012787,C00013095,A00010650,Owner
D00012790,C00013098,A00010652,Owner
D00012794,C00013102,A00010656,Owner
D00012805,C00013113,A00010663,Owner
D00012815,C00013123,A00010670,Owner
D00012826,C00013134,A00010679,Owner
D00012843,C00013151,A00010694,Owner
D00012863,C00013171,A00010710,Owner
D00012864,C00013172,A00010711,Owner
D00012882,C00013190,A00010728,Owner
D00012893,C00013201,A00010738,Owner
D00012923,C00013231,A00010762,Owner
D00012938,C00013246,A00010774,Owner
D00012952,C00013260,A00010788,Owner
D00012953,C00013261,A00010789,Owner
D00012954,C00013262,A00010789,User
D00012968,C00013276,A00010799,Owner
D00012977,C00013285,A00010807,Owner
D00012982,C00013290,A00010812,Owner
D00012983,C00013291,A00010812,User
D00013038,C00013346,A00010857,Owner
D00013072,C00013380,A00010884,Owner
D00013096,C00013404,A00010904,Owner
D00013097,C00013405,A00010905,Owner
D00013098,C00013406,A00010906,Owner
D00013104,C00013412,A00010911,Owner
D00013109,C00013417,A00010915,Owner
D00013139,C00013447,A00010940,Owner
D00013140,C00013448,A00010940,User
D00013143,C00013451,A00010942,Owner
D00013160,C00013468,A00010954,Owner
D00013161,C00013469,A00010954,User
D00013172,C00013480,A00010963,Owner
D00013182,C00013490,A00010973,Owner
D00013231,C00013539,A00011013,Owner
D00013240,C00013548,A00011021,Owner
D00013248,C00013556,A00011027,Owner
D00013268,C00013576,A00011042,Owner
D00013280,C00013588,A00011053,Owner
D00013282,C00013590,A00011054,Owner
D00013295,C00013603,A00011065,Owner
D00013300,C00013608,A00011069,Owner
D00013312,C00013620,A00011079,Owner
D00013332,C00013640,A00011096,Owner
